color,director_name,duration,director_facebook_likes,gross,genres,movie_title,num_voted_users,cast_total_facebook_likes,budget,title_year,imdb_score,movie_facebook_likes
Color,Joe Chappelle,93,13,15126948,Horror,Halloween: The Curse of Michael Myers ,20815,1227,5000000,1995,4.9,0
Color,Alfonso Cuarón,106,0,13622333,Adventure,Y Tu Mamá También ,91377,361,2000000,2001,7.7,0
Color,Edgar Wright,99,1000,13464388,Comedy,Shaun of the Dead ,395921,1686,4000000,2004,8,19000
Color,Mickey Liddell,82,7,13350177,Drama,The Haunting of Molly Hartley ,7904,4856,5000000,2008,3.8,562
Color,John Sayles,135,407,13269963,Drama,Lone Star ,23202,11400,5000000,1996,7.6,0
Color,Dwight H. Little,88,27,17768000,Horror,Halloween 4: The Return of Michael Myers ,29629,1136,5000000,1988,5.9,0
Color,Fred Walton,89,17,12947763,Horror,April Fool's Day ,10624,1160,5000000,1986,6.2,0
Color,Barry Levinson,110,272,14100000,Comedy,Diner ,14995,2943,5000000,1982,7.2,0
Color,Steve Carver,107,8,12200000,Action,Lone Wolf McQuade ,7973,2383,5000000,1983,6.3,0
Color,Gonzalo López-Gallego,86,17,17683670,Horror,Apollo 18 ,47227,1520,5000000,2011,5.2,0
Color,Christine Jeffs,91,19,12055108,Comedy,Sunshine Cleaning ,61151,2528,8000000,2008,6.9,0
Color,John Erick Dowdle,103,66,27285953,Action,No Escape ,48675,259,5000000,2015,6.8,16000
Color,Michael Tiddes,92,89,11675178,Comedy,Fifty Shades of Black ,9509,2848,5000000,2016,3.5,11000
Color,Bill Duke,99,1000,10572742,Drama,Not Easily Broken ,2326,2269,8000000,2009,6.1,738
Color,Bille Woodruff,96,23,9658370,Comedy,The Perfect Match ,1180,3552,5000000,2016,4.5,740
Color,Mamoru Hosoda,82,99,9628751,Action,Digimon: The Movie ,5164,315,5000000,2000,5.9,207
Color,Brian Dannelly,92,12,8786715,Comedy,Saved! ,40274,5668,5000000,2004,6.9,0
Color,Denys Arcand,112,66,3432342,Comedy,The Barbarian Invasions ,24921,253,6000000,2003,7.7,0
Color,J.S. Cardone,90,23,6755271,Horror,The Forsaken ,7319,3004,5000000,2001,5.3,327
Color,Jay Levey,150,3,6157157,Comedy,UHF ,21416,3942,5000000,1989,7,0
Color,Tamara Jenkins,91,84,5480318,Comedy,Slums of Beverly Hills ,9427,2691,5000000,1998,6.6,462
Color,Jon Favreau,95,4000,5308707,Comedy,Made ,15053,5245,5000000,2001,6.4,393
Color,Duncan Jones,97,0,5009677,Drama,Moon ,260607,19404,5000000,2009,7.9,47000
Color,Ronan Chapalain,41,0,4074023,Documentary,Sea Rex 3D: Journey to a Prehistoric World ,296,55,5000000,2010,6.9,89
Color,Atom Egoyan,112,460,4306697,Drama,The Sweet Hereafter ,26720,2820,5000000,1997,7.7,920
Color,Xavier Beauvois,122,22,3950029,Drama,Of Gods and Men ,12411,416,4000000,2010,7.2,0
Color,Randall Miller,110,19,4040588,Comedy,Bottle Shock ,12233,25676,5000000,2008,6.8,0
Color,Peter Jackson,108,0,3049135,Biography,Heavenly Creatures ,50197,14574,5000000,1994,7.4,0
Color,Michael Polish,121,35,4700361,Drama,90 Minutes in Heaven ,2047,6617,5000000,2015,4.6,0
Color,Dan Rush,97,7,2711210,Comedy,Everything Must Go ,40305,10517,5000000,2010,6.4,0
Color,Jake Kasdan,116,52,1980338,Comedy,Zero Effect ,12366,1209,5000000,1998,7,507
Color,Brad Anderson,94,122,1082044,Drama,The Machinist ,281649,24994,5000000,2004,7.7,21000
Color,Paul Schrader,103,261,1100000,Crime,Light Sleeper ,3665,1201,5000000,1992,6.8,247
Color,Michael Cuesta,112,52,2445646,Biography,Kill the Messenger ,32382,12897,5000000,2014,7,13000
Color,John Cameron Mitchell,91,263,2221809,Drama,Rabbit Hole ,40618,1582,5000000,2010,7,0
Color,Fenton Bailey,98,13,296665,Biography,Party Monster ,12675,5185,5000000,2003,6.3,0
Color,Jeremy Saulnier,95,57,3219029,Crime,Green Room ,28845,1836,5000000,2015,7.1,10000
Color,James Manera,99,0,830210,Drama,Atlas Shrugged: Who Is John Galt? ,1900,3382,5000000,2014,4.4,0
Color,Wes Anderson,91,0,1040879,Comedy,Bottle Rocket ,54478,648,7000000,1996,7.1,0
Color,Kevin Spacey,97,18000,326308,Crime,Albino Alligator ,6632,13718,5000000,1996,6.1,225
Color,Nicholas Fackler,90,6,124720,Drama,"Lovely, Still ",1560,4987,5000000,2008,7.3,777
Color,Morgan J. Freeman,90,204,99147,Drama,Desert Blue ,1884,3207,2000000,1998,6.2,69
Color,M. Night Shyamalan,94,0,65069140,Horror,The Visit ,65299,1010,5000000,2015,6.2,27000
Color,Brian De Palma,90,0,65087,Crime,Redacted ,8824,408,5000000,2007,6.2,559
Color,Klaus Menzel,103,34,16066,Mystery,Fascination ,1207,1789,5000000,2004,3.3,40
Color,William H. Macy,105,0,37440,Comedy,Rudderless ,12672,1986,5000000,2014,7.5,0
Color,Jirí Menzel,113,44,617228,Comedy,I Served the King of England ,6183,92,84450000,2006,7.4,1000
Color,Fatih Akin,99,766,274385,Comedy,Soul Kitchen ,29203,1519,4000000,2009,7.3,0
Color,Billy Bob Thornton,148,0,24475416,Drama,Sling Blade ,72443,3967,890000,1996,8,0
Color,Eli Roth,93,0,47277326,Horror,Hostel ,138814,2990,4800000,2005,5.9,0
Color,Michael Winterbottom,94,187,1247453,Comedy,Tristram Shandy: A Cock and Bull Story ,11202,3690,2800000,2005,6.8,750
Color,Jeff Nichols,121,337,1729969,Drama,Take Shelter ,68211,1520,5000000,2011,7.4,14000
Color,Frank LaLoggia,118,7,1705139,Fantasy,Lady in White ,4695,2545,4700000,1988,6.7,0
Color,Tobe Hooper,101,365,8025872,Comedy,The Texas Chainsaw Massacre 2 ,19234,302,4700000,1986,5.5,0
Color,Nicolas Winding Refn,90,0,778565,Crime,Only God Forgives ,83234,34779,4800000,2013,5.7,30000
Color,Michel Leclerc,100,3,513836,Comedy,The Names of Love ,6304,143,4600000,2010,7.2,0
Color,Tom Kalin,97,4,434417,Drama,Savage Grace ,8867,15093,4600000,2007,5.9,0
Color,Hugh Wilson,96,37,81200000,Comedy,Police Academy ,87739,3113,4500000,1984,6.7,0
Color,Mike Newell,117,179,52700832,Comedy,Four Weddings and a Funeral ,107923,1862,4500000,1994,7.1,0
Color,Spike Lee,108,0,13060843,Drama,25th Hour ,149528,26050,15000000,2002,7.7,0
Color,Lana Wachowski,109,0,3798532,Crime,Bound ,41138,3668,4500000,1996,7.4,2000
Color,Darren Aronofsky,102,0,3609278,Drama,Requiem for a Dream ,573541,2235,4500000,2000,8.4,38000
Color,Carlos Saura,115,98,1687311,Drama,Tango ,2412,371,700000000,1998,7.2,539
Color,Andrew Erwin,98,10,10429707,Comedy,Moms' Night Out ,10483,2705,5000000,2014,5.4,0
Color,Richard Kelly,133,219,727883,Drama,Donnie Darko ,580999,17040,4500000,2001,8.1,33000
Color,Mike van Diem,122,4,713413,Crime,Character ,9171,48,4500000,1997,7.8,689
Color,Jonas Åkerlund,106,68,410241,Comedy,Spun ,32357,2110,2000000,2002,6.8,3000
Color,Barry Skolnick,99,0,92191,Comedy,Mean Machine ,29463,29325,2500000,2001,6.5,0
Color,Johnnie To,110,143,49413,Action,Exiled ,6919,398,35000000,2006,7.3,528
Color,Agnieszka Wojtowicz-Vosloo,104,0,108229,Drama,After.Life ,30836,15860,4500000,2009,5.9,7000
Color,Milos Forman,133,869,112000000,Drama,One Flew Over the Cuckoo's Nest ,680041,2176,4400000,1975,8.7,32000
Color,Ernie Barbarash,103,249,8691,Action,Falcon Rising ,4952,3089,4500000,2014,5.8,0
Color,Nick Love,112,63,26345,Action,The Sweeney ,16445,4810,3000000,2012,6.1,0
Color,Niki Caro,101,51,20772796,Drama,Whale Rider ,34232,497,6000000,2002,7.6,0
Color,R. Balki,133,12,199228,Comedy,Paa ,7295,1045,150000000,2009,7.2,504
Color,Joe Wright,111,456,34964818,Adventure,Pan ,39975,21404,150000000,2015,5.8,24000
Color,Timur Bekmambetov,104,335,1487477,Fantasy,Night Watch ,47097,206,4200000,2004,6.5,0
Color,Neil Jordan,112,277,62549000,Crime,The Crying Game ,41361,2412,2300000,1992,7.3,0
Color,Bob Clark,94,84,105500000,Comedy,Porky's ,31260,582,4000000,1981,6.2,0
Color,George A. Romero,90,0,101055,Horror,Survival of the Dead ,17478,1951,4000000,2009,5,0
Color,Sofia Coppola,101,0,44566004,Drama,Lost in Translation ,321283,32015,4000000,2003,7.8,17000
Color,Woody Allen,93,11000,39200000,Comedy,Annie Hall ,192940,12691,4000000,1977,8.1,0
Color,Cecil B. DeMille,152,309,36000000,Drama,The Greatest Show on Earth ,9456,825,4000000,1952,6.7,625
Color,Ridley Scott,150,0,65007045,Action,Exodus: Gods and Kings ,128694,26489,140000000,2014,6.1,51000
Color,Marc Forster,112,395,31252964,Drama,Monster's Ball ,71495,13707,4000000,2001,7.1,0
Color,Henry Hobson,95,9,131175,Drama,Maggie ,30219,1885,8500000,2015,5.6,22000
Color,Mike Figgis,111,81,31968347,Drama,Leaving Las Vegas ,93894,14823,3600000,1995,7.6,0
Color,Rob Cohen,91,357,35385560,Mystery,The Boy Next Door ,27198,4807,4000000,2015,4.6,8000
Color,Lisa Cholodenko,106,450,20803237,Comedy,The Kids Are All Right ,110616,18645,3500000,2010,7.1,16000
Color,John Carpenter,93,0,13008928,Horror,They Live ,73501,837,4000000,1988,7.3,27000
Color,Ed Gass-Donnelly,93,8,15152879,Drama,The Last Exorcism Part II ,13506,46868,5000000,2013,4,0
Color,Richard Linklater,165,0,25359200,Drama,Boyhood ,266020,673,4000000,2014,8,92000
Color,Woody Allen,96,11000,10515579,Comedy,Scoop ,66840,20132,4000000,2006,6.7,0
Color,Tim Burton,119,13000,180011740,Action,Planet of the Apes ,177729,2776,100000000,2001,5.7,0
Color,DJ Pooh,93,69,10097096,Comedy,The Wash ,5612,955,4000000,2001,4.6,842
Color,DJ Pooh,82,69,9821335,Comedy,3 Strikes ,1415,3354,6000000,2000,4,118
Color,Wayne Kramer,101,47,8243880,Crime,The Cooler ,28714,3086,3200000,2003,7,762
Color,Patrick Stettner,81,5,7825820,Crime,The Night Listener ,13086,50831,4000000,2006,5.9,576
Color,Wes Craven,107,0,14637490,Horror,My Soul to Take ,16411,2537,25000000,2010,4.8,0
Color,J.A. Bayona,105,171,7159147,Drama,The Orphanage ,120189,954,3400000,2007,7.5,11000
Color,Michael Tiddes,86,89,17314483,Comedy,A Haunted House 2 ,14621,4073,4000000,2014,4.7,0
Color,Roger Avary,110,675,6525762,Comedy,The Rules of Attraction ,44339,19928,4000000,2002,6.7,0
Color,Allison Anders,110,99,4301331,Comedy,Four Rooms ,78241,7921,4000000,1995,6.7,0
Color,Steven Shainberg,104,30,4046737,Comedy,Secretary ,67949,2251,4000000,2002,7.1,15000
Color,Rick de Oliveira,96,2,3713002,Documentary,The Real Cancun ,3611,972,8000000,2003,2.7,131
Color,Oliver Stone,110,0,3468572,Drama,Talk Radio ,10073,1966,4000000,1988,7.3,816
Color,Christopher Guest,84,378,2892582,Comedy,Waiting for Guffman ,22697,3559,4000000,1996,7.6,0
Color,Jeff Franklin,94,24,2800000,Comedy,Love Stinks ,4377,2662,4000000,1999,5.8,309
Color,John Dahl,93,131,2426851,Comedy,You Kill Me ,16224,776,4000000,2007,6.5,830
Color,Mike Mills,96,101,1325073,Comedy,Thumbsucker ,18762,1208,4000000,2005,6.6,708
Color,Dave McKean,101,21,864959,Adventure,Mirrormask ,20275,1215,4000000,2005,6.9,0
Color,Ron Fricke,102,330,2601847,Documentary,Samsara ,22457,48,4000000,2011,8.5,26000
Color,Ruggero Deodato,87,101,800000,Adventure,The Barbarians ,2308,1700,4000000,1987,4.8,550
Color,Mars Callahan,99,60,562059,Drama,Poolhall Junkies ,8535,3130,4000000,2002,7,872
Color,Mike Figgis,106,81,399793,Drama,The Loss of Sexual Innocence ,2877,4343,4000000,1999,5.4,111
Color,David Gordon Green,117,234,371897,Drama,Joe ,36494,13607,4000000,2013,6.9,11000
Color,Stefan Schwartz,99,13,302204,Comedy,Shooting Fish ,6705,975,3000000,1997,6.6,167
Color,Renny Harlin,102,212,354704,Crime,Prison ,2705,11083,1300000,1987,5.9,314
Color,Robert Lee King,85,0,265107,Comedy,Psycho Beach Party ,4617,2282,1500000,2000,6.3,614
Color,Kevin Allen,86,8,185577,Comedy,The Big Tease ,2133,2805,4000000,1999,6.3,182
Color,Jorge Ramírez Suárez,120,45,100412,Drama,"Buen Día, Ramón ",2112,824,4000000,2013,7.7,0
Color,David Schwimmer,106,0,58214,Crime,Trust ,34224,916,9500000,2010,7,10000
Color,Barry Levinson,103,272,75078,Comedy,An Everlasting Piece ,1398,1403,14000000,2000,6.3,132
Color,Sam Miller,93,12,64359,Comedy,Among Giants ,811,643,2500000,1998,5.9,108
Color,Anne Fontaine,112,105,317125,Drama,Adore ,23334,25269,16000000,2013,6.2,0
Color,Fernando León de Aranoa,113,58,146402,Comedy,Mondays in the Sun ,9913,387,4000000,2002,7.7,0
Color,Jim Mickle,98,53,18469,Drama,Stake Land ,34263,1038,650000,2010,6.5,0
Color,Stephen Kay,92,19,12836,Biography,The Last Time I Committed Suicide ,1686,20135,4000000,1997,5.8,161
Color,Karim Aïnouz,106,19,20262,Drama,Futuro Beach ,1738,629,4000000,2014,6.1,278
Color,Ruba Nadda,93,55,4063,Drama,Inescapable ,2086,242,4000000,2012,5.2,657
Color,Victor Fleming,226,149,198655278,Drama,Gone with the Wind ,215340,1862,3977000,1939,8.2,16000
Color,Richard Raymond,104,10,143653,Biography,Desert Dancer ,1177,1281,4000000,2014,6,0
Color,Sam Peckinpah,152,541,14873,Adventure,Major Dundee ,5294,2888,3800000,1965,6.8,251
Color,George Sidney,107,24,8000000,Biography,Annie Get Your Gun ,3167,731,3768785,1950,7,456
Color,Peter Stebbings,95,89,37606,Comedy,Defendor ,31836,2658,3500000,2009,6.8,0
Color,Vincente Minnelli,102,136,2956000,Adventure,The Pirate ,3258,282,3700000,1948,7.1,359
Color,Dagur Kári,99,29,19959,Drama,The Good Heart ,3579,298,3800000,2009,6.9,0
Color,Nicholas Hytner,109,13,2706659,Comedy,The History Boys ,17770,5977,2000000,2006,6.9,0
Color,Jaume Collet-Serra,113,174,61094903,Action,Unknown ,210548,17151,30000000,2011,6.9,29000
Color,Peter Cattaneo,91,11,45857453,Comedy,The Full Monty ,82232,2323,3500000,1997,7.2,0
Color,Jim Abrahams,88,104,83400000,Comedy,Airplane! ,160281,2726,3500000,1980,7.8,16000
 Black and White,F. Gary Gray,97,473,27900000,Comedy,Friday ,74626,3455,3500000,1995,7.3,8000
Color,Albert Hughes,97,117,27900000,Crime,Menace II Society ,39508,3036,3500000,1993,7.5,0
Color,Michael Gornick,85,10,14000000,Comedy,Creepshow 2 ,15956,3617,3500000,1987,6,1000
Color,Robert Eggers,92,22,25138292,Horror,The Witch ,66483,1122,3500000,2015,6.8,43000
Color,Michael Martin,93,0,10305534,Comedy,I Got the Hook Up ,1721,987,3500000,1998,3.9,280
Color,Edward Burns,96,0,9449219,Comedy,She's the One ,13949,995,3500000,1996,6.1,453
 Black and White,Bill Condon,105,386,6390032,Biography,Gods and Monsters ,24977,4238,3500000,1998,7.5,0
Color,Juan José Campanella,129,195,20167424,Drama,The Secret in Their Eyes ,131831,1044,2000000,2009,8.2,33000
Color,Sam Raimi,37,0,5923044,Comedy,Evil Dead II ,113451,1347,3600000,1987,7.8,0
Color,Louis C.K.,81,0,3293258,Action,Pootie Tang ,11399,2238,3000000,2001,5.2,0
Color,Salvador Carrasco,106,22,886410,Drama,La otra conquista ,1024,222,3500000,1998,6.8,140
Color,André Øvredal,103,12,252652,Comedy,Trollhunter ,54104,44,19900000,2010,7,38000
Color,Robert Cary,101,0,220234,Comedy,Ira & Abby ,1950,3574,3500000,2006,6.5,360
Color,Akiva Schaffer,102,82,34350553,Action,The Watch ,104072,2486,68000000,2012,5.7,15000
Color,Adam Rapp,98,9,101228,Comedy,Winter Passing ,7228,20009,3500000,2005,6.4,414
Color,Angela Robinson,91,23,96793,Action,D.E.B.S. ,12188,6380,3500000,2004,5.3,1000
Color,Warren P. Sonoda,105,28,123777,Action,The Masked Saint ,342,1043,3500000,2016,4.7,0
Color,Charles Ferguson,100,117,29233,Documentary,Time to Choose ,75,24,3500000,2015,7,121
Color,Luc Jacquet,80,10,77413017,Documentary,March of the Penguins ,45984,11218,8000000,2005,7.6,0
Color,J.C. Chandor,107,78,5354039,Biography,Margin Call ,92599,22834,3500000,2011,7.1,21000
Color,Clark Gregg,92,0,2926565,Comedy,Choke ,28573,3608,3000000,2008,6.5,0
Color,Damien Chazelle,107,141,13092000,Drama,Whiplash ,399138,26495,3300000,2014,8.5,129000
Color,Fernando Meirelles,135,353,7563397,Crime,City of God ,533200,1211,3300000,2002,8.7,28000
Color,Justin Kerrigan,99,8,104257,Comedy,Human Traffic ,19194,1430,2200000,1999,7.1,0
Color,Thomas Vinterberg,115,346,610968,Drama,The Hunt ,170155,216,3800000,2012,8.3,60000
Color,Alejandro Monteverde,91,38,8108247,Drama,Bella ,9607,2747,3300000,2006,7.4,0
Color,Eric Styles,92,4,7680,Drama,Dreaming of Joseph Lees ,704,2020,2000000,1999,6.4,100
Color,Joshua Marston,101,13,6517198,Crime,Maria Full of Grace ,30474,308,3000000,2004,7.5,0
Color,Mike Mills,105,101,5776314,Comedy,Beginners ,73349,2016,3200000,2010,7.2,15000
Color,John Landis,109,644,141600000,Comedy,Animal House ,90177,3468,3000000,1978,7.6,0
Color,Guy Hamilton,110,82,51100000,Action,Goldfinger ,139432,1198,3000000,1964,7.8,0
Color,Danny Boyle,94,0,16501785,Drama,Trainspotting ,469561,3559,3500000,1996,8.2,21000
Color,Spike Lee,115,0,38168022,Comedy,The Original Kings of Comedy ,4687,1964,3000000,2000,6.6,290
Color,Tod Williams,98,21,84749884,Horror,Paranormal Activity 2 ,82133,1081,3000000,2010,5.7,14000
Color,Kirk Jones,91,52,24788807,Comedy,Waking Ned Devine ,21245,1965,3000000,1998,7.4,0
 Black and White,Michael Moore,120,909,21244913,Crime,Bowling for Columbine ,123090,1779,4000000,2002,8,4000
Color,Jack Sholder,87,28,30000000,Fantasy,A Nightmare on Elm Street 2: Freddy's Revenge ,43485,1472,2200000,1985,5.4,0
Color,James Ivory,117,133,20966644,Drama,A Room with a View ,29610,1665,3000000,1985,7.4,0
Color,James DeMonaco,85,65,64423650,Horror,The Purge ,139329,3708,3000000,2013,5.7,31000
Color,Scott Derrickson,110,301,48056940,Horror,Sinister ,155153,2239,3000000,2012,6.8,58000
Color,David Raynr,113,9,19184015,Biography,Martin Lawrence Live: Runteldat ,1466,159,3000000,2002,5.4,63
Color,Charles Martin Smith,98,188,24629916,Comedy,Air Bud ,12942,4277,3000000,1997,5.1,902
Color,Tom McLoughlin,86,41,19472057,Horror,Jason Lives: Friday the 13th Part VI ,25332,1862,3000000,1986,5.9,0
Color,David Lean,161,767,27200000,Adventure,The Bridge on the River Kwai ,149444,1035,3000000,1957,8.2,0
Color,Patrick Read Johnson,100,32,15369573,Adventure,Spaced Invaders ,2580,1441,3000000,1990,5.3,710
Color,Adam Marcus,91,18,15935068,Fantasy,Jason Goes to Hell: The Final Friday ,19331,2899,2500000,1993,4.3,949
Color,Michel Gondry,100,1000,11694528,Comedy,Dave Chappelle's Block Party ,7721,2165,3000000,2005,7.2,635
Color,Benny Boom,84,23,10017041,Action,Next Day Air ,8265,4815,3000000,2009,5.9,545
Color,Nnegest Likké,99,18,7059537,Comedy,Phat Girlz ,8279,2321,3000000,2006,3,837
Color,Richard Linklater,109,0,8114507,Drama,Before Midnight ,95362,328,3000000,2013,7.9,62000
Color,Christopher Leitch,95,4,7888703,Comedy,Teen Wolf Too ,8465,1389,3000000,1987,3.2,491
Color,Don Coscarelli,97,152,7282851,Action,Phantasm II ,9502,1395,3000000,1988,6.5,812
Color,Patricia Cardoso,90,15,5844929,Comedy,Real Women Have Curves ,6000,2510,3000000,2002,7,595
Color,Damien O'Donnell,96,70,4170647,Comedy,East Is East ,14548,1616,1900000,1999,6.9,1000
Color,Peter M. Cohen,82,0,4142507,Comedy,Whipped ,3665,858,3000000,2000,4.4,131
Color,Mira Nair,109,300,4109095,Crime,Kama Sutra: A Tale of Love ,8239,1292,3000000,1996,6,0
Color,Anthony Hickox,98,16,3902679,Fantasy,Warlock: The Armageddon ,3943,1806,3000000,1993,5.3,217
Color,Tom Schulman,95,45,3559990,Comedy,8 Heads in a Duffel Bag ,8005,1363,3000000,1997,5.3,417
Color,Jill Sprecher,104,11,3287435,Drama,Thirteen Conversations About One Thing ,8603,12250,4500000,2001,7.1,430
Color,Darren Stein,87,18,3071947,Comedy,Jawbreaker ,18711,9555,3500000,1999,5.4,0
Color,Julian Schnabel,108,232,2961991,Biography,Basquiat ,15885,11459,3300000,1996,6.9,0
Color,Gavin Hood,94,151,2912363,Crime,Tsotsi ,25063,278,3000000,2005,7.3,0
Color,Todd Solondz,134,377,3000000,Comedy,Happiness ,55329,36859,3000000,1998,7.8,0
Color,George Gallo,89,269,2223990,Comedy,DysFunktional Family ,761,539,3000000,2003,6.6,26
Color,Kevin Smith,102,0,1821983,Comedy,Tusk ,31089,43810,3000000,2014,5.4,20000
Color,Chan-wook Park,120,0,2181290,Drama,Oldboy ,356181,852,3000000,2003,8.4,43000
Color,David Nixon,110,13,2848578,Drama,Letters to God ,3942,1567,3500000,2010,6.3,0
Color,Jason Eisener,86,59,703002,Action,Hobo with a Shotgun ,37495,1249,3000000,2011,6.1,37000
Color,Enrique Begne,101,0,3105269,Action,Compadres ,368,1335,3000000,2016,5,174
Color,Michael Landon Jr.,87,84,252726,Drama,Love's Abiding Joy ,1289,2715,3000000,2006,7.2,76
Color,Leslye Headland,87,21,418268,Comedy,Bachelorette ,37156,8353,3000000,2012,5.3,0
Color,Tim Heidecker,93,78,200803,Comedy,Tim and Eric's Billion Dollar Movie ,7988,1467,3000000,2012,5.3,0
Color,Rupert Wyatt,111,81,33631221,Crime,The Gambler ,48562,3784,25000000,2014,6,0
Color,Marco Kreuzpaintner,98,7,95016,Comedy,Summer Storm ,11074,362,2700000,2004,7.4,442
Color,Kate Connor,100,27,73678,Drama,Fort McCoy ,266,4374,3000000,2011,5.9,348
Color,Deon Taylor,88,26,143000,Horror,Chain Letter ,4122,1495,5000000,2009,4.1,0
Color,Jason Alexander,97,700,39852,Comedy,Just Looking ,1238,1030,3000000,1999,6.7,117
Color,Xavier Gens,122,87,22000,Drama,The Divide ,30511,4920,3000000,2011,5.8,0
Color,Tim Burton,108,13000,334185206,Adventure,Alice in Wonderland ,306336,79957,200000000,2010,6.5,24000
Color,Francesca Gregorini,96,15,5005,Drama,Tanner Hall ,2280,1929,3000000,2009,5.9,448
Color,Kenneth Branagh,105,0,201148159,Drama,Cinderella ,103749,4671,95000000,2015,7,56000
Color,Walter Salles,113,179,5595428,Drama,Central Station ,28951,167,2900000,1998,8,0
Color,Susan Seidelman,105,39,3123749,Comedy,Boynton Beach Club ,746,1231,1500000,2005,6.5,88
Color,Heidi Ewing,93,4,100675,Documentary,Freakonomics ,5695,2305,3000000,2010,6.4,0
